,image_id,emotion
451,9e2d7c36-ce9e-4ac2-8e4c-13013af06e32,2
452,05b37ee9-f094-46d9-ad5c-361c9e5c57a6,2
453,c42578e2-ef10-43ce-96bf-1565864fc6de,3
454,81c75711-3268-4722-bc05-400e665eefb2,3
455,be6a5f3a-037d-4779-9e2e-c3c06b0a251c,6
456,ffaa85fb-3496-4b0b-8b5c-3095f5d26ea3,4
457,6d425c9a-2b83-4d00-bae6-40689c227e2c,5
458,f364d203-b0f5-4d35-9946-f943a71a7998,3
459,6a16b404-a7f5-4d0e-8b18-dacd3fc16ae6,3
460,7bf6b2e7-b581-482a-95e8-32cf5a032bc6,3
461,e6ebafa4-3fcf-4028-a7d2-2860daece2a1,3
462,cef84a34-c028-4e80-9475-4ae0922fb5b0,2
463,2d298c5a-aea7-4767-9c75-9eacf6b4f66d,3
464,97ab3caf-17d5-4464-a6e4-67357e3f6e90,0
465,df0bafbc-cd7b-4aba-91f4-62e8b7963f7c,5
466,fb399e81-5fba-4bf5-bd88-1da0b8210cdd,0
467,ace67504-0524-48f5-af27-a74069a6d262,4
468,d2ca1984-a753-4ca2-9157-5e9c48ad6fea,3
469,41f04310-3809-4812-a6fc-696d9a9b7d2e,6
470,4eae491f-0e9d-40bf-9556-a89977fbf52f,3
471,0e83d02e-c1fb-477c-ba9f-449c7d3e3c65,3
472,d3ee4f53-d66e-48a2-a929-a5e137cedf17,4
473,6f710741-9ab9-4707-805d-8495dd6b774d,2
474,2a4ad804-146b-42f6-87fd-7c7ab957d6e3,3
475,414f1861-370b-459c-8b5c-e4f4310e3713,4
476,2c1e339b-78a9-4a3b-8c74-2a0ef96346f4,2
477,f2391469-1fc4-408f-a372-d6bb8968c9dc,2
478,86b68e7e-3ee3-4e07-897b-71d0fd360395,3
479,69848cb1-84c7-467a-aae4-ef9e0903235e,3
480,cf05ebcf-eba5-44ec-bd55-5305e0da1f22,4
481,865dc65c-9de2-4c14-bf1c-7c4e7c30ace4,5
482,9d7f52cd-788e-48b1-999a-16ea8c6e03e1,4
483,05fefe32-aec2-4360-a264-56a602970daf,5
484,831eaa9d-911b-4bd4-99bb-02650ab9a6b6,3
485,bc087953-a131-4e74-99b6-1bab8d05c7b4,4
486,f6b02902-4d9a-43ce-a85b-ed08a548ca87,0
487,8059ca96-a72e-4131-8259-5a366e41e49c,6
488,a5b166dc-2c88-48fe-b329-93d04f00a573,3
489,a1c08235-9747-48c7-8383-551665f0714c,3
490,a13a9b52-a179-4bcf-a50f-479cf1de2fd9,3
491,550a0d2b-ef2b-4db3-b367-c6b8fe901900,3
492,8147a8d0-5e81-4585-a55a-1455dd578b03,1
493,906b244e-70ec-432d-9f87-0e9e5aadaf35,6
494,a3e8a126-7445-42b9-b1bd-eb0e61cdb755,3
495,8541282e-8b30-401c-a15d-22bd138bcbad,3
496,ef727063-2aae-4f73-88b1-abc94014cf07,4
497,e3de3a95-fd97-487b-aba0-0f3db02587ea,6
498,92411cf8-1b65-4da6-ab06-fb6e91af84b2,4
499,00c6f760-b9ce-41fb-a273-737b08a856dd,3
500,60135561-d25c-48dc-85e5-bb4323358408,2
501,a9d1d37e-b746-4704-afd9-8a3429daee4d,0
502,84432395-a9f7-4358-9443-df39ab255697,6
503,ee3a4217-ddb6-4580-86fa-1d9acdf406c9,3
504,aee2a92d-e8f8-43ee-a606-470e927aceeb,0
505,35abb296-330d-48ca-a2fb-e4af53490573,0
506,05b09a9f-f569-49da-b78c-0706d668dcb8,2
507,bc62a026-1ae9-4b23-91bb-4cf8c99f7f80,4
508,215e4ae5-2f22-4f67-8c23-8284068da3e2,3
509,672e98bb-e46f-471d-9c9e-ddd424af715a,3
510,07c3e3ca-f31e-410e-b901-af406a59cf51,0
511,bacd32ba-9307-457f-81c6-3ed4564c8898,2
512,d3b029d5-f6e3-43f7-ad8f-59efbb2d7704,3
513,b59daa43-93a8-47f1-acc9-deabed0b9e81,2
514,4666e1ed-79cf-456d-a128-d798d0469dfd,6
515,2cece52b-9f45-4675-9c4d-80ef3056aaf0,3
516,9c8a0beb-ff49-459f-b790-e7238f9f80ad,4
517,2984d1ef-aa4b-4528-868c-8c3b31c4d9ff,3
518,c7fe11bc-fca4-40ab-b4c9-cf5a46b79f28,4
519,908311d4-6fab-4477-8b87-5a734b0f2c6f,6
520,f8a28620-f527-4202-bf69-4dcf06ce668f,6
521,68b66fe6-6349-482c-9ea3-f0a6bedeff68,5
522,d9002418-b12b-41fa-90b1-299011a3853d,4
523,5daa9c3f-7e21-4343-8006-b2159e302dc3,4
524,81edcd73-e6da-481c-b46a-a9ebf3a43c2a,4
525,04db7fac-480a-42bf-9f14-74120c7b0713,2
526,73391968-8dbc-40a2-9294-61ec467c7e14,6
527,74f0fd1a-a66c-4c00-a54f-f3a00bf7868f,4
528,e6c69f26-6f52-40e1-bb86-1ff61cc113b5,2
529,25a5541d-720c-4304-bf05-f7006c04a21e,6
530,989f8334-1563-46a3-996a-5692d8b79cb0,2
531,e713a33d-230e-4ea9-8e31-b85e34184a05,0
532,72607e69-a83e-4753-97c3-30a3ec13f55a,0
533,916e5aef-ad85-41f1-87d3-3b7c3034c98a,6
534,28ce04a1-c3d9-404c-b6c9-ce04181308d2,3
535,521a20a3-7a4b-422b-8922-5a5a5cc96f25,3
536,e697d3f9-b41a-472a-b9a6-9eada0659829,3
537,eb507b7f-048c-4740-b9a5-7c760b6c56bb,0
538,43e229ea-6041-4442-a823-b4ef930f67b6,6
539,f695599c-e81c-4871-84b3-44f7788e3296,0
540,fc4686fc-2dc3-489e-90af-92a41eda7224,5
541,c2ec6368-14bb-4fbe-9b48-94ff80ce75c1,0
542,e0049f53-97db-4fbf-9591-aac9a1181f49,3
543,0aee373a-4646-4dce-894c-83531df006e7,2
544,0b945022-52d2-40c2-86cb-81025f559c97,5
545,1ba1a94d-f247-4b7d-952f-11be4b0e414e,5
546,fd94170d-51ad-4a9b-b861-6b816ea0fac9,6
547,f459fa38-9060-414e-a0d3-4978acc0c496,3
548,fbb98d93-f2e2-4bd9-89bf-1606252d510c,3
549,a78178c6-ba81-4b31-81f3-f114506f9f50,4
550,93d0c8c9-42ec-4024-b55b-da542d124482,3
551,0c99d3b6-74a8-4542-9c18-c8f4c681648a,2
552,b60ec2a1-4e94-45a4-ac28-399d88472a5f,5
553,9ad3af90-b05f-41c7-8559-c03e58cfe9e1,0
554,33e8e021-cd39-45ff-a2c7-d2b63730866b,4
555,4f026c1f-2973-4bfd-a37c-1b130cf9e1d5,2
556,ac8b9dc9-d791-4c72-acef-588711c89329,6
557,e4902fcb-f32a-4e5c-b9ca-d6cdb7b9eb7d,3
558,b70ca00a-cb8b-4798-829e-21acd9ed8b2a,0
559,38a90970-0902-47e6-a567-69c726b82cc2,6
560,50b13c57-10ce-4284-8818-f6b448b63a46,3
561,d160e428-e118-43be-a2cc-114fbf13a8e8,5
562,ac5df157-4f22-4e9d-8f60-ba37669877cc,4
563,5bc0e6df-481b-40ae-bffb-87d7e4990343,5
564,e759b858-c562-4ec6-81ed-52d4ff8c19fc,3
565,e7817e0f-e741-4789-abaa-3e0f57efafc9,4
566,cc2b95b1-0cf2-4a95-aa8a-952866160ad1,0
567,552517a2-4836-4716-9972-a8776215e019,3
568,a02da5bf-092c-4078-adbe-dfed646acace,6
569,5d1fa210-d4ee-4545-bd9f-776707dfc0f3,2
570,cad3ec6f-0a4e-4748-9b71-79893c6496b5,2
571,0eadb756-a1c1-4bc6-8866-990e55e9364e,3
572,ac182895-ec6d-476f-a94a-b9d6517fb8f9,4
573,3480fce5-79b5-4a7a-b8bd-e76f41ee08e0,0
574,7a56cd69-29fc-4ce1-93b5-b7b9909940d1,4
575,f4e92684-37ee-4509-af97-ee84138ea88e,3
576,91d21799-4682-4ce4-aa53-3f95d36d7a67,3
577,8cd0d464-0470-485e-8885-516648da340d,2
578,daf47eda-1708-4bb6-a7f2-2e6bce52ba7a,4
579,d1f95990-a0e4-4a3c-bc2e-25a4787a2976,3
580,6c9d8710-c501-40c3-9ca3-75e02aa3f2e3,3
581,17b0f682-a98c-438f-a686-602c6bbc6962,3
582,476f51d6-de64-4e55-adca-14fa78e3cc0f,3
583,3293a6c0-74fc-4677-8e76-9289ac869b23,4
584,339e835f-0830-49ae-b986-9ae16a42f4c6,4
585,8a4a2680-3c76-4bd7-9ee8-76a16e7a7fff,3
586,ca290abd-9349-4eca-abe5-0d22772a3957,3
587,13f01292-1545-4f06-a52c-49f513a355e7,0
588,abeb80d1-cf10-4f01-a4c1-62685a0b6dad,4
589,d842b3a5-e72c-481b-aa07-3d9dde667583,4
590,c2c87b1c-40a2-447b-8d44-6885a5c6fd42,0
591,9dd15780-5403-4cb5-b8c5-36c3998d46d0,4
592,76312e95-122b-467d-a8db-c3f6743d9e7d,0
593,cfd86149-34d1-41d1-9eeb-d85687cc815f,3
594,abe885fd-cbba-46f5-9628-89354c9962a8,2
595,5c84f333-0783-4f7b-bda5-5feddbfafd59,0
596,745d1ac1-fd5d-4d0b-986d-5f647469426d,0
597,cd546ebc-645c-41d3-9fe9-8fd2f32f9bb9,3
598,90f08a95-3f87-4616-a242-8e28aca0d03d,3
599,5c1eda84-3544-4d1e-9844-2bd1359dd73e,6
600,ace93df5-e25c-4f9c-986b-c9bece39152b,4
601,41eabd90-a140-46e1-82f9-31ffe193b4b7,6
602,3ec88ca2-1e08-47b9-99e1-a4f90f629285,6
603,ccde02bd-d544-43a1-aa29-6bd6c5c0302a,0
604,85e0fa12-a5e3-41f7-93a5-bdd1ecb3aa7b,4
605,6468a127-7843-4192-a0b2-65feffaff735,3
606,4d8ae972-5248-4bb9-ba75-7640f5d7373f,5
607,fc75dfa9-f24c-4286-94a7-0e6726debb46,5
608,f108831b-b946-4730-8d91-1b192ad0cac4,4
609,c06d3091-6fe1-411b-ba7f-8b0d24dd060e,5
610,d14ed7d6-37db-4842-8713-7e61b73e5192,3
611,9024b7b5-f45b-43f3-b9fb-cbef1a6e8b80,2
612,ebfefd07-dd4a-4eb0-a351-0a2edcbd6622,3
613,736288f2-8972-4786-93e7-b6745e064ffd,3
614,50603ed0-ca82-4943-840a-69b0a27da2b4,6
615,806da36b-0bf0-4beb-887c-1e119cd661d8,3
616,cb86719a-00bb-4792-84d0-1b95cb6d7e8a,4
617,3332c318-d4f0-4bef-9f0c-3288f7f73ae1,0
618,d8a9e732-f852-42e1-9431-4ab2a2b82ce9,6
619,be4ea387-206d-4dfb-bf04-2eea191e49e6,6
620,168402e8-75b0-4992-a498-714c5c926207,4
621,86d745d4-a4e0-45d3-9415-5ac62d0f6311,0
622,79504372-73ff-47e4-9f8b-9b9d128d1b1c,0
623,5075dfc8-1c19-40e6-b88b-dcbbff92200d,1
624,e3571780-b490-46de-ac04-064e7dc8492e,6
625,344e0729-1ea9-412c-80f9-d8723df8256a,3
626,ccee83ec-f4e9-4883-ac31-6107a9eabc86,0
627,9bcbd981-dee3-46e9-a945-6106976fd298,2
628,360036db-48b5-433f-8656-4fd599e945dd,4
629,14d4b488-c020-4ba8-8f55-7e49eeddcf0b,3
630,53a23343-94f9-43d6-b0c6-8d4f7df81278,6
631,bbf5733e-c693-446d-bd56-3472dfcd4e8c,2
632,0ef37a57-e7ce-4e30-aa51-dbbb8424c275,2
633,6cb5f707-6267-4035-85dd-3c732f15449c,5
634,cae863ff-a9ee-4224-940a-d5bb047ba946,4
635,7dd5bb3f-a77a-4304-85d1-7668abd7ebaa,6
636,45894dc1-7538-4378-ab73-5b0c814c0ae7,0
637,a01aa637-d576-4651-bb61-f102cb2eb2da,4
638,a3b7182c-cb3f-4fbb-a2af-a20d7f0395ab,2
639,1cf66f8c-8376-46da-9cfe-7a81360ca29c,6
640,446710d1-1ab5-43ec-b822-b8a038b34b03,4
641,2a0784fd-f364-4d3d-a2be-2fb8a74e5bba,3
642,401bfa2e-eb41-45c4-826a-75e9d9d5e57c,2
643,ab5ace5a-55e4-4004-8b22-d96b543c7d62,3
644,24b3bc6f-1e80-4578-973b-bb7b770c4c2a,4
645,0ae8a268-7f31-49f5-9c14-2c955871567f,0
646,7cd5d2de-453e-40ab-b2fd-cb600ebaedad,3
647,ae58d0cc-fbab-4117-9248-107e2fa2c9e4,3
648,7f96b780-ee6c-47c9-9bcb-dae196aaf121,0
649,1eea3fa2-0abd-4c51-bf0b-5c95496f3a11,5
650,47225a76-4219-49c5-89e4-a7ff1d6f699d,0
651,36a1f211-5885-47a5-bf03-08ab6abb89cf,2
652,8ae0b129-0198-4a2f-89fe-199a61d9341c,1
653,9b984815-58e3-4539-b553-dda6cca26dd5,3
654,8352ffd1-a082-4515-9290-c061b8910fc4,5
655,e8860e43-7f0c-4808-8bb6-e85219556257,5
656,4f80ee57-1ae5-4479-a095-88d95d690c20,5
657,0ac22365-587e-4427-9a9b-5701ce651e68,3
658,f58ca462-243f-4baf-9657-0dde023510ed,4
659,bc01642f-3f6b-4975-8a37-75614ea1b941,6
660,c39946a5-eb14-40bf-8794-c20478102548,6
661,7cb89fba-b7c2-4518-aa7a-745ab5951853,6
662,587c5100-0398-49e3-83bc-03d267bf7782,4
663,c6adbb6b-ba34-4e0d-ac24-feadac7ea260,3
664,8702d5ee-1aac-4b9c-90b6-adb76798774b,3
665,61cffbd3-b10f-4472-b7d7-bc28a09ede9f,5
666,45d0e20f-a36c-4e0e-84a7-468661fb3600,2
667,58b39f21-6264-42bf-ac19-016fc507fad1,6
668,c208c26c-e43e-424a-9b49-6a172785b95c,3
669,b9ad349f-fc06-4d22-a121-d117f9daba51,3
670,62672ca1-77fa-441e-90eb-a107e1930e56,0
671,8b257c69-3b36-41df-b79d-c265a9a8a6d7,2
672,abecb7de-e410-4a31-8acd-85fc3be817db,2
673,f100d94b-8708-45d8-a561-107ae64bdf77,3
674,4bfbb98b-a8ec-454c-9b10-c2b7cfa43b1c,4
675,250cda6b-87f0-4c9b-b45c-f228160194b9,4
676,45d4c2ef-94b2-4e5d-8f3a-1afded9f47f2,0
677,13a67d57-508b-452a-878c-05d4da0d01f8,3
678,745fdb91-84d9-4ea8-b22d-b480dee5f287,4
679,43eac2b7-2560-433e-a590-152dad20abc5,6
680,e34fcbed-1e45-48de-b1e0-4a66e1633c88,0
681,c8803b3c-6c97-4c95-8419-cc6e5f09027a,3
682,b14d5ac5-38e2-4968-929a-dd9f79f78bed,2
683,a5f44d35-7cc0-44b1-ad6e-c5be34768d7d,4
684,a4afd4a6-b492-4114-b396-d9bdb01b8c08,4
685,d7e60756-7a99-4e91-aa42-3f43c5754a75,0
686,971172c1-f3cd-45f9-b3c0-9267305dfd2a,0
687,2035a7d9-6e6c-4489-95c0-54adcd5d4ce8,2
688,61538536-f5b5-43c4-b7f5-334734db91ce,6
689,a7fd4f7b-5602-40b1-b474-fbc7a4281434,3
690,45246cfb-3a88-406e-b2b8-d93486cbdee7,3
691,fc761564-70fa-47ac-b089-ee28c6bc873b,0
692,7607e5f8-acf1-454c-8d62-050ede399e0e,5
693,9d65ba5c-a6fc-4f51-b8ae-e59ed656c131,3
694,d25086e8-d313-40f3-acd7-48bd1c18b614,6
695,a3597dc5-d563-4fec-8077-a4ebc767f51b,4
696,277672b7-9cab-400d-bbd2-db1ed9bfec9e,0
697,4b560e6e-7ec0-447a-969f-655685b9c8af,3
698,fb1f9d08-d4d1-4a18-ac46-7be9cf5a2784,3
699,b057c8d8-90f2-4cbe-b015-a28e0cf3917d,5
700,51220b75-71db-45b6-a6a5-b8cba774ef55,3
701,8f70bff3-3bfc-4b3f-8e68-b3a696bb0e07,0
702,cf56e3b9-1566-4d70-8c68-96b788adcd85,2
703,ba1b1833-f382-452b-ad41-b0103ee2ca7c,6
704,fa90d9dd-58a3-4507-aa52-b2975dc7c6e9,6
705,77915205-d0f3-4fdf-abb0-474a18731cdd,5
706,e62e42a5-81c0-4896-85c7-e4924b1a2cb9,6
707,286b3af5-49fd-4955-8a93-fcd398adc132,5
708,df5eacdf-3218-4827-a21f-b6368b1c4cd1,4
709,ba6056ae-6a8c-4c8e-966c-ee8ec409e36f,5
710,2ff7669f-8f7f-41a9-8dbc-21bf37587e3d,6
711,145792b1-c63a-415f-a661-595f30b6e1e5,6
712,73306ad0-ebe5-4bd4-9f84-b04fca432b88,3
713,54e5fa88-8ab8-4bfa-bc66-c9e79e2ddee6,0
714,eddf118c-3739-4c46-b55a-4dff18527872,3
715,1edd2947-a2bc-4f6b-b90d-41dd6afa8b9e,6
716,7d8f5267-a6e3-460c-8071-98691a7db37c,3
717,a3bc3a0f-9ea3-40d7-8cca-057b27eb6d41,6
718,afccade1-a2c0-4dc2-a032-3ef7673babb2,6
719,3185b1e2-cfb5-4f46-bc79-88dc0a31b961,0
720,65db1dfe-2d3e-4299-b852-6f90c757fccd,5
721,dd23c0d9-7e24-4579-a983-0e6152c1723f,3
722,3dc2d15f-6ca1-422b-9ad9-73ce36099d8a,3
723,06f9eac9-3143-4dd4-a1c2-cfc12155815b,3
724,7a02a388-5379-4298-9e2c-5c6e8e0dd45d,2
725,f943f078-3635-46f4-8cf5-7079fe0d6e91,0
726,eaa98323-f807-416e-b9eb-ed366abb758f,4
727,3cb60892-9a3d-4678-9def-6b6155abd7c6,4
728,7e5fc457-d3e1-4278-9646-bea1af44f45c,5
729,5a577282-1c66-442e-82e0-836346c0e04b,3
730,8878a2d4-197a-43a3-a152-8efa0346b44a,3
731,c0f07942-1f19-44c0-a1ae-f803a616b8f8,5
732,b356f1b5-23bb-4121-946f-ff66390b28d8,3
733,68e6e1b1-95ca-4bb8-abed-6173e83416a2,4
734,ded38491-5df0-480a-8819-43364047b9ec,6
735,c96013ad-1d17-4a52-a424-58fd6f4c39a4,2
736,679efcea-3787-47e9-82f2-fa3d9fa93f21,0
737,b8e555a9-0e58-465e-8608-693cc0025160,4
738,fa5a0088-013b-4584-89c6-841a157c3eea,0
739,fcc0b6c6-75e5-4555-a272-834e719b6545,5
740,a28a546d-7818-49fa-8861-87d2e357d174,2
741,624a7e7e-d7c4-486e-978b-91510c2b517a,3
742,372c3640-0c9b-4a8c-b804-c408b243ec3d,0
743,2798d540-429b-4789-b6f3-af9a9a4885ac,4
744,36fdeac2-8a60-4f96-bbed-62afff0935d5,0
745,c05f7fcb-3ccd-41d4-8385-3a9407af1d76,4
746,fbd265c8-17b2-4de4-b965-0aa2c5e09e08,4
747,eb05d5d8-f8cc-4bec-8fb9-dfded48aba76,4
748,d7892f44-a49c-490c-9807-7ff00306ca7f,4
749,88ae58d1-3fb3-4fa5-a834-b2646c3e302e,6
750,f15478ad-fb08-4074-a5bf-5458059b2044,2
751,15f0d68f-25ed-4a7c-ae22-69613035faae,6
752,3e2af07e-5906-43f0-aaf3-a3e340b60087,4
753,c40dccfe-85af-4008-9d3e-13afefbbf465,4
754,6c3b5d53-0d41-4991-878c-ed0d1038116e,2
755,e0d71802-fcf5-4cd6-be08-3500ce149c57,0
756,8518b956-5543-4e46-a6e4-3f4ba26a552f,0
757,88ba5e8c-2662-47d0-966a-b13d49ee0d87,0
758,6ec4caa3-b72d-4e62-9f18-888b8b9c4a43,6
759,09564636-5304-4431-835d-b5189c13b749,4
760,c1e7934e-1985-42a9-94d2-780e82b6a518,2
761,032e95d7-46f7-4713-8f88-80e42d4dd2fa,6
762,5029e9d0-c129-4017-b662-07009b428514,0
763,6e51593c-4143-45f8-a1eb-f06d05d5e6e8,4
764,a7134c40-e93e-421f-bec3-0913ec3442eb,0
765,0c3f76b7-11ac-4457-a9fc-4983b0e4802a,5
766,1aa48129-1553-4ceb-8cf6-9c60f808241f,6
767,c8f2387f-7b44-4c3d-98ec-6a6524ee76e1,6
768,cd285521-96fe-4bbd-9d50-f9f0d5234ccc,4
769,b48dd139-abb9-4e80-bd47-b295e65182e3,3
770,856c1ecd-ae2f-4ddd-be6c-d7fd615caad7,0
771,3014bec8-bccc-4349-b5fe-b24af5c49ffd,3
772,fa1672da-5710-4c26-9f73-605717eb11fd,5
773,d0d3528d-d12d-40fe-9277-2b9af6fa1e81,3
774,c2f61f21-3a4e-4282-800f-dae01163a101,2
775,73d222b0-d798-42b4-881e-6e67a6e0c885,4
776,ec0ad377-1175-4cb2-8800-b0e6e5a582cd,6
777,3c75b085-8252-43f0-b97d-b8c39953d377,3
778,6e74b1d6-2c4e-451c-b289-4b520d6374df,3
779,60058922-45bb-4073-bcb8-2de36bc5d4a8,1
780,6802cff0-33dc-4cbb-9113-6f663b2c4c3d,6
781,e23cba86-6524-4447-8a6d-ae661f6886e9,2
782,6942f328-5416-4ab1-b2fd-23501be123b3,2
783,b927530c-4d13-4fdd-9199-926fdfd7bfeb,3
784,37e64152-e50b-4cde-bd88-008275f41925,3
785,c453c7c8-f974-463a-adbf-e379335c5199,2
786,7fe820dc-15a9-4f76-a820-226b366d1929,3
787,b6fc3b06-768f-40c4-bca7-7ae2e72a9817,4
788,7e04c247-2fd8-4529-9243-e4cd58f2dc0f,3
789,8ca72769-6a15-4a9a-8849-9863f9ca75e8,6
790,0a02720b-710f-4466-a703-36895568d3f6,5
791,c740a733-a304-4c4a-8def-ee1b4471798e,2
792,24277144-65eb-4565-aee7-88f2ed41e736,1
793,29da85cb-9a7a-43cf-8d96-acb407219570,3
794,b5ff4c38-2646-4810-8c8b-51372d27203f,2
795,34c480c1-ceb0-44c6-8a4c-2696e98e3333,4
796,bba55953-f1d0-4ddc-85d3-1226343743d8,2
797,5182aba6-e917-4ae0-8289-a14ea11534c2,4
798,9cfffa6f-775a-46e1-b987-361a75feb255,4
799,ea27c048-66ce-48ec-8291-9f77f726aa0f,3
800,e1ccec23-bd37-4f8f-ab8a-5b7a9a067775,4
801,5c6bd58b-eeab-4d0e-9cc8-1bcba4f056b2,0
802,c54d80f0-2a06-4e04-ae49-ac210832321f,4
803,d8c6fa28-f6cb-48a1-b2fe-a06ed7f41da6,4
804,42e5aaf9-6523-4421-a044-55ae3ee4f5a4,2
805,786a2191-14f5-4af3-8538-cae2029fa99b,4
806,4e69f82d-45c5-4262-81ba-57ea123d22a1,0
807,ce2c4144-2143-497a-b820-95330cd19380,3
808,cfb20719-8908-441d-9718-e65a12d569bd,0
809,bddaec04-04f7-4470-9bef-2791a5c2a034,6
810,465f8e60-882e-42ff-90da-daf3082a152e,3
811,bbb2fbd6-5476-4969-8f4f-d386b001d69a,4
812,af46d0d9-ee7c-4631-95b5-659d935580c8,4
813,5fead956-3633-405d-ad95-41aafcab8759,0
814,28d0d73d-4ab8-43cb-8e3a-2dbf2ffb7790,2
815,bee74968-a0d3-4e97-8f4c-bf3bf3c039b1,4
816,a2a808a3-f741-415b-b6b2-173352371719,4
817,a283d49c-1b0d-423f-a281-547e076aab96,5
818,b5030808-2198-4442-9a5f-55a20e69571a,4
819,6bcea32c-cb49-427c-8f70-2a88ffb9975d,6
820,ed4f35c6-109f-46c1-b8b3-ab9e91c67412,4
821,4519fbc7-58f3-468f-a384-d21f08ca876a,6
822,408d28f7-39f9-4cdd-a5b8-256c9195e055,6
823,3078fc1d-6b97-49fa-af2d-017a431f00e3,6
824,5d92d687-78d0-4e6a-af7a-585fd3b53725,2
825,c3a232c6-1f00-4e58-b34e-1df7c7d8c5e3,0
826,905ca3b3-8fa9-442c-9807-8ee536b631f6,0
827,4ffeca24-6f48-4109-8274-fb41cdb2bb75,4
828,4f3a69d9-8ac7-4ca4-8a95-5fb9e2e21b79,2
829,749b8ddc-8ee6-460d-aa18-d65ee9a505ae,3
830,3acc1e4a-0963-404b-95e8-d096ded8cb5d,6
831,5eb0b63c-123e-423f-b7e8-3d922a29ae5a,4
832,4a7aef67-7650-4ee7-81d2-25d9cb9493b1,4
833,d9a85fde-6a1a-44b3-aaa3-3b1629d662fc,4
834,ceb54e71-68f6-401b-89ad-e2f569dc50fe,2
835,69d7231f-edfa-4068-8f44-532718b81eae,4
836,961b4804-882e-402a-8bd1-0fa2c4bfc4e4,0
837,5e83b3e9-a365-42d6-91ab-ed73c35db568,4
838,a8ee58b1-3d9a-498c-87ba-4a01be18a3cc,0
839,c3544039-f9c4-4a17-b6cc-6469fb679073,4
840,f65c3b67-3265-49eb-b646-9687473969f4,4
841,8e8ac9e7-6c5d-42d9-9aa0-31d40214205d,2
842,d5c8db22-c72c-453e-8435-d6957faa046a,3
843,9344706f-b14d-4eb3-98d2-355b0f3ef167,2
844,7d31e977-b22a-4222-883d-dab969ce7931,2
845,f1a70cc0-9596-4aa7-a2f9-b4bfcc8a6125,2
846,e92dfffd-ce2b-4a8f-9491-685b598ab4ce,2
847,59b2878b-9600-49d1-a497-6ac061d4f3bf,4
848,7ef76d5e-c865-4bf1-a44b-74698dde0f34,6
849,987ad54c-5415-408c-83d3-799effd154fd,0
850,4f2e633c-0073-43be-ac5e-176f3d6eb445,6
851,2bb197bc-4551-45bf-8bc4-a37e703d9eb7,3
852,3928934c-3368-43ae-a13f-c5290f932b91,3
853,58dee1bd-9e06-4663-b4cb-bd4458dc8c2c,2
854,33d54c25-6abb-4dca-9ac1-1d86c2a96801,6
855,7db89948-b306-49f7-b6ec-9d5fed2068a0,3
856,57cff544-1698-4d8b-9762-13458403a347,3
857,447634d9-4931-42a1-b40b-8a06289182e3,3
858,1a9b1cd6-6d93-4bb5-ac26-b9a83e3cbcdd,5
859,3e2a1a8b-feae-41bd-b9f5-28954b3ff410,4
860,67eb9e8e-1c7c-4c0b-9a1e-a6b985ff5f3a,3
861,e4ecc695-fb53-4c98-97ea-f407b7098d39,3
862,12c59536-baaf-4e04-a528-6b9bfc579e44,4
863,3bf11b49-d500-4509-a245-67a7d0ceafd1,3
864,1b797805-fe65-4015-bbe8-61b4f99f0dd1,3
865,a9d160a3-cf4e-4159-86af-f465efba3eef,4
866,acc89831-53df-4549-bcc0-ff2d98314487,5
867,41591873-d733-406c-b911-ac4cba747051,0
868,8dfd6227-e3c7-4be2-b95e-ed8fc75a99e9,4
869,3af91a2f-b9c9-497b-8934-5f6c2b6e3531,3
870,01380f59-9a77-4cfd-ba8f-241785814fe5,3
871,d46284b3-f19f-4b10-9ff7-a687582d32cd,2
872,f010108b-83f6-462b-958a-e48d7157265a,6
873,b5520fd7-32a6-426d-8128-ccdf16642d05,0
874,ac522232-d164-43c9-b8ce-163b32b04e8c,6
875,6ca52902-719a-491f-b86d-e423536eeea1,0
876,31d18614-b786-49c0-9dc2-99e79ba29676,2
877,ba18e727-ae21-4151-851e-9b8293190077,6
878,e004d893-1b33-4c3b-a326-5ebaa4acdc57,2
879,e59282bc-130c-4ffd-b298-2f371725ece5,3
880,43df4651-e1e2-40af-8bd8-0ffdcf182c12,3
881,c7e718eb-78f0-4d68-be1e-328d9b13bf43,3
882,08d0334e-4f88-4fc3-bbb1-8e357a54fa44,2
883,69099afe-1a4d-4af0-bb2f-65384c887c0e,2
884,8d076239-586c-483c-9ed2-61267f69b698,4
885,3649db3f-9497-4040-9abc-e4b54249f6ba,5
886,49d1bb37-987e-48a7-aec7-48294aa01686,0
887,6f8fa56c-b8b3-4c79-8a42-d37156bda58f,6
888,f6b98955-22e9-486d-9aa3-86762a895f86,0
889,ed220661-0f49-44ad-b678-8b9ff6120ee3,3
890,1b1d7570-f008-4be7-bc03-83a6261d407e,5
891,bbf641a3-ae8d-4245-b978-8355d24bbd49,3
892,657013e8-2c0a-47bc-aec4-c6689a2cbd72,0
893,c69f6ec9-9e72-44e6-b2cf-382a0215e4d5,5
894,b31a9d59-6020-4f0d-b88d-89f43d7e534a,5
895,75d8686a-07df-4ef8-b63c-30016f1044e0,4
896,30a766ad-7fe4-4daf-a9d2-9c402a5f8cb5,0
897,c9e5d558-d88a-46e2-b09b-c5e96d8a66d2,3
898,70f54060-7eb2-4dc3-8a93-5875f4ac569c,6
899,f754800e-fd6e-4dfc-a3b4-d368bc4584c1,4
